customer_id,gender,senior_citizen,partner,dependents,tenure_months,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,monthly_charges,total_charges,churn
CUST-00177,Female,0,No,No,1,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),55.41,126.87,Yes
CUST-00178,Male,0,No,No,10,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,No,Mailed check,52.02,460.74,No
CUST-00179,Female,0,Yes,No,17,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),89.66,1477.27,Yes
CUST-00180,Female,0,Yes,No,36,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),57.08,1987.19,No
CUST-00181,Female,0,No,No,38,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),67.02,2610.82,No
CUST-00182,Male,0,No,No,62,Yes,No,DSL,No,No,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),52.65,3254.28,No
CUST-00183,Male,0,No,No,7,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,90.13,657.83,Yes
CUST-00184,Female,0,No,No,39,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,One year,No,Credit card (automatic),87.06,3420.3,Yes
CUST-00185,Male,0,No,No,3,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,83.84,274.04,Yes
CUST-00186,Male,0,No,No,19,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,97.21,1852.91,Yes
CUST-00187,Male,0,No,Yes,36,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,One year,No,Electronic check,96.63,3486.89,Yes
CUST-00188,Male,1,No,Yes,36,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),67.61,2485.51,Yes
CUST-00189,Male,0,No,No,47,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),90.07,4234.73,No
CUST-00190,Male,0,No,Yes,41,Yes,No,DSL,No,No,Yes,No,No,No,One year,No,Electronic check,57.82,2344.87,No
CUST-00191,Female,0,No,Yes,11,Yes,Yes,DSL,No,Yes,No,No,Yes,No,One year,Yes,Credit card (automatic),53.33,637.37,No
CUST-00192,Female,0,No,Yes,45,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),82.99,3754.69,No
CUST-00193,Female,0,Yes,No,2,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,73.65,59.94,Yes
CUST-00194,Male,0,Yes,No,19,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,87.77,1649.51,Yes
CUST-00195,Female,0,No,No,23,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,One year,Yes,Electronic check,87.51,2004.75,No
CUST-00196,Male,0,Yes,No,5,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),32.59,221.46,Yes
CUST-00197,Male,0,Yes,No,49,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,Yes,Mailed check,83.1,4074.51,No
CUST-00198,Male,0,No,No,63,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),75.58,4732.82,Yes
CUST-00199,Male,0,No,No,10,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),81.86,775.96,No
CUST-00200,Female,0,No,No,40,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,One year,Yes,Credit card (automatic),79.81,3193.79,No
CUST-00201,Male,1,No,No,20,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),59.29,1225.39,Yes
CUST-00202,Female,0,Yes,No,7,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),78.1,617.34,Yes
CUST-00203,Male,0,Yes,Yes,33,No,No phone service,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,90.78,2941.79,Yes
CUST-00204,Female,0,No,Yes,67,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),56.72,3808.58,No
CUST-00205,Male,0,Yes,No,39,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Two year,No,Mailed check,54.48,2108.5,No
CUST-00206,Male,0,No,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,32.43,255.29,Yes
CUST-00207,Female,0,No,No,12,No,No phone service,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,88.75,1035.39,No
CUST-00208,Female,0,No,Yes,5,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),97.11,427.39,Yes
CUST-00209,Male,0,No,No,40,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,87.78,3526.45,Yes
CUST-00210,Female,0,No,No,1,No,No phone service,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),82.32,67.39,Yes
CUST-00211,Male,1,No,No,64,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Two year,No,Electronic check,64.56,4163.8,No
CUST-00212,Female,0,Yes,No,51,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,No,Bank transfer (automatic),79.46,4057.17,No
CUST-00213,Female,1,No,No,16,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,88.98,1489.44,Yes
CUST-00214,Male,0,Yes,No,68,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),85.05,5834.79,No
CUST-00215,Female,1,No,No,22,Yes,No,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Credit card (automatic),89.5,2050.57,No
CUST-00216,Male,0,Yes,No,50,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Electronic check,85.1,4219.8,No
CUST-00217,Male,0,No,No,41,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,Yes,Electronic check,96.73,4017.82,No
CUST-00218,Male,0,No,No,12,No,No phone service,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),97.04,1169.95,Yes
CUST-00219,Male,1,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),88.91,6425.27,No
CUST-00220,Female,0,No,No,5,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,61.77,310.06,Yes
CUST-00221,Male,0,Yes,No,23,No,No phone service,DSL,No,Yes,No,No,Yes,No,One year,Yes,Mailed check,65.34,1510.35,No
CUST-00222,Male,0,Yes,Yes,9,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,93.27,825.2,No
CUST-00223,Female,1,Yes,No,28,No,No phone service,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),81.71,2339.97,Yes
CUST-00224,Male,0,Yes,No,0,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,89.52,0.0,Yes
CUST-00225,Female,0,No,Yes,3,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),83.25,251.68,No
CUST-00226,Male,0,No,No,6,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,81.44,517.4,Yes
CUST-00227,Female,1,No,Yes,44,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,90.57,3972.4,No
CUST-00228,Female,0,No,No,54,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),61.29,3350.41,No
CUST-00229,Female,0,No,No,35,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),65.07,2264.74,No
CUST-00230,Male,0,No,No,0,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,92.12,0.0,Yes
CUST-00231,Male,1,No,No,43,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Electronic check,86.83,3784.6,No
CUST-00232,Female,1,Yes,Yes,57,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Two year,Yes,Credit card (automatic),60.19,3412.78,No
CUST-00233,Male,0,No,No,2,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),61.08,164.95,Yes
CUST-00234,Female,0,No,Yes,18,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,29.3,555.74,No
CUST-00235,Male,0,Yes,No,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,31.44,679.72,No
CUST-00236,Female,1,Yes,No,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),25.28,232.09,Yes
CUST-00237,Female,0,Yes,Yes,44,Yes,No,DSL,No,No,No,No,Yes,No,One year,No,Credit card (automatic),55.84,2446.21,No
CUST-00238,Male,0,Yes,No,13,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,87.1,1144.78,No
CUST-00239,Male,0,No,No,18,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),99.0,1771.6,No
CUST-00240,Female,0,Yes,No,12,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,55.31,682.85,Yes
CUST-00241,Male,0,No,Yes,18,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),64.14,1162.48,No
CUST-00242,Female,0,No,No,39,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),62.02,2372.3,Yes
CUST-00243,Male,1,Yes,Yes,43,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,24.87,1039.91,No
CUST-00244,Female,0,No,No,5,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,96.96,554.96,Yes
CUST-00245,Female,0,No,No,4,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Electronic check,56.54,210.75,No
CUST-00246,Male,0,No,No,31,Yes,Yes,DSL,No,No,No,No,No,No,One year,Yes,Electronic check,60.98,1908.65,Yes
CUST-00247,Female,0,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,23.17,115.36,Yes
CUST-00248,Male,1,No,No,13,No,No phone service,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Electronic check,86.94,1101.33,Yes
CUST-00249,Female,0,Yes,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,29.56,73.9,No
CUST-00250,Male,0,Yes,No,15,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),57.46,873.58,Yes
CUST-00251,Male,0,Yes,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),19.56,101.04,Yes
CUST-00252,Male,0,Yes,No,3,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),54.55,173.02,No
CUST-00253,Male,0,No,No,16,Yes,Yes,DSL,No,No,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),62.93,1024.03,No
CUST-00254,Male,0,Yes,Yes,45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,35.51,1667.29,Yes
CUST-00255,Female,0,No,No,7,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,57.5,322.33,No
CUST-00256,Male,0,Yes,No,6,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),75.37,497.03,Yes
CUST-00257,Female,0,No,No,43,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Two year,No,Bank transfer (automatic),64.98,2780.01,No
CUST-00258,Male,0,No,No,17,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,90.43,1616.68,Yes
CUST-00259,Male,1,No,Yes,30,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),70.46,2180.63,No
CUST-00260,Female,0,No,Yes,29,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,One year,No,Credit card (automatic),94.37,2810.8,No
CUST-00261,Female,1,Yes,No,2,No,No phone service,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,67.14,119.02,Yes
CUST-00262,Male,0,No,No,43,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,39.7,1657.58,No
CUST-00263,Male,0,Yes,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),24.18,25.79,No
CUST-00264,Female,0,No,No,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,34.98,1645.11,No
CUST-00265,Female,0,No,Yes,3,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),39.01,115.77,Yes
CUST-00266,Female,0,Yes,No,9,No,No phone service,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),90.13,759.87,No
CUST-00267,Male,0,Yes,No,10,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,58.75,572.43,No
CUST-00268,Male,0,Yes,No,49,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Electronic check,61.49,3070.92,No
CUST-00269,Female,0,No,Yes,3,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,81.55,255.45,Yes
CUST-00270,Female,0,No,No,9,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),66.15,553.89,Yes
CUST-00271,Male,1,Yes,No,58,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),74.84,4365.05,No
CUST-00272,Male,1,Yes,No,10,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,55.26,527.94,No
CUST-00273,Male,0,Yes,No,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,27.03,534.58,Yes
CUST-00274,Female,0,No,Yes,14,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,54.06,796.4,No
CUST-00275,Male,0,Yes,No,64,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Credit card (automatic),83.56,5374.93,No
CUST-00276,Male,0,Yes,Yes,10,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,98.55,1055.96,Yes
CUST-00277,Male,0,No,No,29,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,80.64,2331.41,Yes
CUST-00278,Female,0,Yes,No,57,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Two year,No,Mailed check,76.33,4430.55,No
CUST-00279,Male,0,No,Yes,15,No,No phone service,Fiber optic,Yes,No,Yes,No,Yes,No,One year,Yes,Electronic check,88.2,1343.45,Yes
CUST-00280,Male,1,No,No,14,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),68.66,993.81,Yes
CUST-00281,Male,0,Yes,Yes,22,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,No,Bank transfer (automatic),66.05,1367.3,No
CUST-00282,Male,0,No,No,4,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),89.75,353.86,Yes
CUST-00283,Female,1,Yes,Yes,23,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,36.38,827.14,Yes
CUST-00284,Male,0,Yes,No,10,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,107.38,1029.03,Yes
CUST-00285,Male,0,No,No,41,Yes,No,DSL,No,Yes,No,Yes,Yes,No,One year,Yes,Electronic check,67.72,2739.54,No
CUST-00286,Female,1,No,Yes,45,Yes,Yes,DSL,Yes,No,No,No,No,No,One year,Yes,Credit card (automatic),61.44,2813.8,Yes
CUST-00287,Male,1,No,No,10,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),97.8,1004.58,Yes
CUST-00288,Female,0,Yes,Yes,14,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),57.59,834.72,No
CUST-00289,Female,0,Yes,No,0,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,61.18,0.0,No
CUST-00290,Male,0,Yes,Yes,22,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,One year,No,Mailed check,80.84,1799.69,No
CUST-00291,Female,0,No,No,37,Yes,Yes,DSL,No,Yes,No,No,Yes,No,One year,Yes,Bank transfer (automatic),57.65,2189.61,No
CUST-00292,Male,0,No,Yes,15,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,No,Mailed check,89.0,1347.94,Yes
CUST-00293,Female,0,No,Yes,53,Yes,No,DSL,Yes,No,No,No,No,No,Two year,No,Mailed check,54.11,2844.17,No
CUST-00294,Male,0,No,Yes,39,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),57.34,2237.54,No
CUST-00295,Female,0,Yes,No,51,Yes,No,DSL,No,Yes,No,No,No,Yes,Two year,No,Credit card (automatic),56.96,2932.99,No
CUST-00296,Female,0,No,No,15,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,No,Electronic check,94.73,1358.79,No
CUST-00297,Female,0,Yes,No,0,No,No phone service,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,97.0,0.0,Yes
CUST-00298,Male,0,Yes,No,20,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,One year,Yes,Electronic check,63.47,1289.73,No
CUST-00299,Male,0,No,Yes,27,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,82.96,2211.8,No
CUST-00300,Male,0,No,No,6,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,58.58,298.5,No
CUST-00301,Male,0,Yes,No,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,28.86,1061.15,No
CUST-00302,Female,0,Yes,No,18,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,81.82,1477.78,Yes
CUST-00303,Male,0,No,No,41,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Mailed check,90.08,3741.51,No
CUST-00304,Female,0,Yes,No,18,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),93.47,1689.55,Yes
CUST-00305,Female,0,No,Yes,8,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),91.44,644.91,Yes
CUST-00306,Male,0,No,No,63,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Two year,No,Electronic check,84.1,5299.62,No
CUST-00307,Male,0,Yes,Yes,21,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Electronic check,91.05,1943.23,Yes
CUST-00308,Female,0,Yes,No,1,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),82.09,29.48,No
CUST-00309,Male,1,Yes,Yes,6,No,No phone service,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,56.84,277.1,No
CUST-00310,Male,0,No,No,14,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,66.77,962.07,No
CUST-00311,Female,0,Yes,No,54,Yes,Yes,DSL,No,No,No,No,No,No,Two year,No,Mailed check,40.84,2250.06,No
CUST-00312,Female,0,No,No,7,No,No phone service,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),92.98,641.29,No
CUST-00313,Male,0,Yes,No,57,No,No phone service,DSL,No,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),62.7,3589.23,No
CUST-00314,Male,0,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),40.95,167.31,No
CUST-00315,Male,0,Yes,No,21,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),52.4,1078.23,No
CUST-00316,Female,0,Yes,No,14,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),55.29,792.69,No
CUST-00317,Female,0,No,No,8,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,82.14,664.93,Yes
CUST-00318,Female,0,No,Yes,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,30.98,77.62,No
CUST-00319,Female,0,Yes,No,2,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,83.56,186.52,Yes
CUST-00320,Female,1,Yes,No,63,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Mailed check,105.82,6760.53,No
CUST-00321,Male,0,No,No,41,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,One year,No,Electronic check,56.69,2209.26,No
CUST-00322,Male,0,Yes,Yes,15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),28.59,454.77,No
CUST-00323,Female,0,Yes,No,34,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),100.76,3403.92,No
CUST-00324,Female,0,Yes,No,16,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,60.76,939.34,No
CUST-00325,Female,0,Yes,No,28,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Two year,Yes,Mailed check,85.59,2413.54,No
CUST-00326,Male,0,No,No,3,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),49.98,160.31,No
CUST-00327,Male,0,No,Yes,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,80.42,192.76,No
CUST-00328,Male,0,No,No,7,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Mailed check,80.11,565.61,No
CUST-00329,Male,1,No,No,21,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),89.48,1845.31,Yes
CUST-00330,Female,0,Yes,No,63,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,29.84,1830.5,No
CUST-00331,Female,0,No,No,2,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),81.38,139.55,Yes
CUST-00332,Male,0,Yes,Yes,23,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,84.3,1967.18,Yes
